"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"244","#7570B3",945.119288688,4,"21",21,FALSE,0,945.119288688,3.55,4.45,NA,0.5,1,NA
"245","#7570B3",1376.265432832,5,"21",27,FALSE,0,1376.265432832,4.55,5.45,NA,0.5,1,NA
"246","#7570B3",1426.19039452,6,"21",33,FALSE,0,1426.19039452,5.55,6.45,NA,0.5,1,NA
"247","#7570B3",1021.826038968,7,"21",39,FALSE,0,1021.826038968,6.55,7.45,NA,0.5,1,NA
"248","#7570B3",1034.2713637856,8,"21",45,FALSE,0,1034.2713637856,7.55,8.45,NA,0.5,1,NA
"249","#7570B3",1000.40331132,9,"21",51,FALSE,0,1000.40331132,8.55,9.45,NA,0.5,1,NA
"250","#7570B3",625.910543448,10,"21",57,FALSE,0,625.910543448,9.55,10.45,NA,0.5,1,NA
"251","#7570B3",273.562163,11,"21",63,FALSE,0,273.562163,10.55,11.45,NA,0.5,1,NA
"252","#7570B3",163.73496316,12,"21",69,FALSE,0,163.73496316,11.55,12.45,NA,0.5,1,NA
"253","#E7298A",1874.563577624,1,"22",4,FALSE,0,1874.563577624,0.55,1.45,NA,0.5,1,NA
"254","#E7298A",3161.0757274,2,"22",10,FALSE,0,3161.0757274,1.55,2.45,NA,0.5,1,NA
"255","#E7298A",5549.48350064,3,"22",16,FALSE,0,5549.48350064,2.55,3.45,NA,0.5,1,NA
"256","#E7298A",8832.351487068,4,"22",22,FALSE,0,8832.351487068,3.55,4.45,NA,0.5,1,NA
"257","#E7298A",10609.048856044,5,"22",28,FALSE,0,10609.048856044,4.55,5.45,NA,0.5,1,NA
"258","#E7298A",10239.04030068,6,"22",34,FALSE,0,10239.04030068,5.55,6.45,NA,0.5,1,NA
"259","#E7298A",9095.027862188,7,"22",40,FALSE,0,9095.027862188,6.55,7.45,NA,0.5,1,NA
"260","#E7298A",11692.05125764,8,"22",46,FALSE,0,11692.05125764,7.55,8.45,NA,0.5,1,NA
"261","#E7298A",12153.650186936,9,"22",52,FALSE,0,12153.650186936,8.55,9.45,NA,0.5,1,NA
"262","#E7298A",10971.15927972,10,"22",58,FALSE,0,10971.15927972,9.55,10.45,NA,0.5,1,NA
"263","#E7298A",6875.6707182,11,"22",64,FALSE,0,6875.6707182,10.55,11.45,NA,0.5,1,NA
"264","#E7298A",3352.63270828,12,"22",70,FALSE,0,3352.63270828,11.55,12.45,NA,0.5,1,NA
"265","#E7298A",2213.40375126,1,"23",4,FALSE,0,2213.40375126,0.55,1.45,NA,0.5,1,NA
"266","#E7298A",3575.025205516,2,"23",10,FALSE,0,3575.025205516,1.55,2.45,NA,0.5,1,NA
"267","#E7298A",6170.788101508,3,"23",16,FALSE,0,6170.788101508,2.55,3.45,NA,0.5,1,NA
"268","#E7298A",9548.94163908,4,"23",22,FALSE,0,9548.94163908,3.55,4.45,NA,0.5,1,NA
"269","#E7298A",11426.77778704,5,"23",28,FALSE,0,11426.77778704,4.55,5.45,NA,0.5,1,NA
"270","#E7298A",9240.9319074,6,"23",34,FALSE,0,9240.9319074,5.55,6.45,NA,0.5,1,NA
"271","#E7298A",6793.45483908,7,"23",40,FALSE,0,6793.45483908,6.55,7.45,NA,0.5,1,NA
"272","#E7298A",9312.12487076,8,"23",46,FALSE,0,9312.12487076,7.55,8.45,NA,0.5,1,NA
"273","#E7298A",10222.74132304,9,"23",52,FALSE,0,10222.74132304,8.55,9.45,NA,0.5,1,NA
"274","#E7298A",9546.84925544,10,"23",58,FALSE,0,9546.84925544,9.55,10.45,NA,0.5,1,NA
"275","#E7298A",7117.2010564,11,"23",64,FALSE,0,7117.2010564,10.55,11.45,NA,0.5,1,NA
"276","#E7298A",3666.89716586,12,"23",70,FALSE,0,3666.89716586,11.55,12.45,NA,0.5,1,NA
"277","#E7298A",2464.4244772352,1,"24",4,FALSE,0,2464.4244772352,0.55,1.45,NA,0.5,1,NA
"278","#E7298A",4055.93878088,2,"24",10,FALSE,0,4055.93878088,1.55,2.45,NA,0.5,1,NA
"279","#E7298A",7038.19789924,3,"24",16,FALSE,0,7038.19789924,2.55,3.45,NA,0.5,1,NA
"280","#E7298A",10474.24771144,4,"24",22,FALSE,0,10474.24771144,3.55,4.45,NA,0.5,1,NA
"281","#E7298A",12550.0638066,5,"24",28,FALSE,0,12550.0638066,4.55,5.45,NA,0.5,1,NA
"282","#E7298A",7624.042212708,6,"24",34,FALSE,0,7624.042212708,5.55,6.45,NA,0.5,1,NA
"283","#E7298A",4245.35638576,7,"24",40,FALSE,0,4245.35638576,6.55,7.45,NA,0.5,1,NA
"284","#E7298A",6558.4692502,8,"24",46,FALSE,0,6558.4692502,7.55,8.45,NA,0.5,1,NA
"285","#E7298A",6653.781956136,9,"24",52,FALSE,0,6653.781956136,8.55,9.45,NA,0.5,1,NA
"286","#E7298A",7242.05984072,10,"24",58,FALSE,0,7242.05984072,9.55,10.45,NA,0.5,1,NA
"287","#E7298A",7266.27222304,11,"24",64,FALSE,0,7266.27222304,10.55,11.45,NA,0.5,1,NA
"288","#E7298A",4130.85061188,12,"24",70,FALSE,0,4130.85061188,11.55,12.45,NA,0.5,1,NA
"289","#E7298A",1693.46454972,1,"25",4,FALSE,0,1693.46454972,0.55,1.45,NA,0.5,1,NA
"290","#E7298A",2861.77983048,2,"25",10,FALSE,0,2861.77983048,1.55,2.45,NA,0.5,1,NA
"291","#E7298A",5074.90787416,3,"25",16,FALSE,0,5074.90787416,2.55,3.45,NA,0.5,1,NA
"292","#E7298A",8322.30647928,4,"25",22,FALSE,0,8322.30647928,3.55,4.45,NA,0.5,1,NA
"293","#E7298A",10153.05464928,5,"25",28,FALSE,0,10153.05464928,4.55,5.45,NA,0.5,1,NA
"294","#E7298A",9996.85695728,6,"25",34,FALSE,0,9996.85695728,5.55,6.45,NA,0.5,1,NA
"295","#E7298A",8752.5587338,7,"25",40,FALSE,0,8752.5587338,6.55,7.45,NA,0.5,1,NA
"296","#E7298A",11046.95149408,8,"25",46,FALSE,0,11046.95149408,7.55,8.45,NA,0.5,1,NA
"297","#E7298A",11243.11807504,9,"25",52,FALSE,0,11243.11807504,8.55,9.45,NA,0.5,1,NA
"298","#E7298A",9884.57338552,10,"25",58,FALSE,0,9884.57338552,9.55,10.45,NA,0.5,1,NA
"299","#E7298A",6259.7348224,11,"25",64,FALSE,0,6259.7348224,10.55,11.45,NA,0.5,1,NA
"300","#E7298A",2968.256601524,12,"25",70,FALSE,0,2968.256601524,11.55,12.45,NA,0.5,1,NA
"301","#E7298A",1859.860775956,1,"26",4,FALSE,0,1859.860775956,0.55,1.45,NA,0.5,1,NA
"302","#E7298A",3170.26013532,2,"26",10,FALSE,0,3170.26013532,1.55,2.45,NA,0.5,1,NA
"303","#E7298A",5576.36631576,3,"26",16,FALSE,0,5576.36631576,2.55,3.45,NA,0.5,1,NA
"304","#E7298A",8914.22933368,4,"26",22,FALSE,0,8914.22933368,3.55,4.45,NA,0.5,1,NA
"305","#E7298A",10840.94399924,5,"26",28,FALSE,0,10840.94399924,4.55,5.45,NA,0.5,1,NA
"306","#E7298A",9092.21115936,6,"26",34,FALSE,0,9092.21115936,5.55,6.45,NA,0.5,1,NA
"307","#E7298A",6673.94659392,7,"26",40,FALSE,0,6673.94659392,6.55,7.45,NA,0.5,1,NA
"308","#E7298A",8836.603981988,8,"26",46,FALSE,0,8836.603981988,7.55,8.45,NA,0.5,1,NA
"309","#E7298A",9488.0858921016,9,"26",52,FALSE,0,9488.0858921016,8.55,9.45,NA,0.5,1,NA
"310","#E7298A",8757.21676744,10,"26",58,FALSE,0,8757.21676744,9.55,10.45,NA,0.5,1,NA
"311","#E7298A",6312.23326984,11,"26",64,FALSE,0,6312.23326984,10.55,11.45,NA,0.5,1,NA
"312","#E7298A",3305.3712946,12,"26",70,FALSE,0,3305.3712946,11.55,12.45,NA,0.5,1,NA
"313","#E7298A",2083.20592876,1,"27",4,FALSE,0,2083.20592876,0.55,1.45,NA,0.5,1,NA
"314","#E7298A",3591.24597988,2,"27",10,FALSE,0,3591.24597988,1.55,2.45,NA,0.5,1,NA
"315","#E7298A",6212.928684772,3,"27",16,FALSE,0,6212.928684772,2.55,3.45,NA,0.5,1,NA
"316","#E7298A",9557.720262716,4,"27",22,FALSE,0,9557.720262716,3.55,4.45,NA,0.5,1,NA
"317","#E7298A",11676.923523,5,"27",28,FALSE,0,11676.923523,4.55,5.45,NA,0.5,1,NA
"318","#E7298A",7634.13586264,6,"27",34,FALSE,0,7634.13586264,5.55,6.45,NA,0.5,1,NA
"319","#E7298A",4590.30259776,7,"27",40,FALSE,0,4590.30259776,6.55,7.45,NA,0.5,1,NA
"320","#E7298A",6458.8602794,8,"27",46,FALSE,0,6458.8602794,7.55,8.45,NA,0.5,1,NA
"321","#E7298A",6547.98878832,9,"27",52,FALSE,0,6547.98878832,8.55,9.45,NA,0.5,1,NA
"322","#E7298A",6819.85753284,10,"27",58,FALSE,0,6819.85753284,9.55,10.45,NA,0.5,1,NA
"323","#E7298A",6593.54321,11,"27",64,FALSE,0,6593.54321,10.55,11.45,NA,0.5,1,NA
"324","#E7298A",3628.852175804,12,"27",70,FALSE,0,3628.852175804,11.55,12.45,NA,0.5,1,NA
"325","#E7298A",0,1,"28",4,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"326","#E7298A",148.7172147336,2,"28",10,FALSE,0,148.7172147336,1.55,2.45,NA,0.5,1,NA
"327","#E7298A",1414.791593824,3,"28",16,FALSE,0,1414.791593824,2.55,3.45,NA,0.5,1,NA
"328","#E7298A",4314.02282648,4,"28",22,FALSE,0,4314.02282648,3.55,4.45,NA,0.5,1,NA
"329","#E7298A",5522.6142753172,5,"28",28,FALSE,0,5522.6142753172,4.55,5.45,NA,0.5,1,NA
"330","#E7298A",6345.625306212,6,"28",34,FALSE,0,6345.625306212,5.55,6.45,NA,0.5,1,NA
"331","#E7298A",4727.501512936,7,"28",40,FALSE,0,4727.501512936,6.55,7.45,NA,0.5,1,NA
"332","#E7298A",5036.64550166,8,"28",46,FALSE,0,5036.64550166,7.55,8.45,NA,0.5,1,NA
"333","#E7298A",5143.913525016,9,"28",52,FALSE,0,5143.913525016,8.55,9.45,NA,0.5,1,NA
"334","#E7298A",3574.0064254,10,"28",58,FALSE,0,3574.0064254,9.55,10.45,NA,0.5,1,NA
"335","#E7298A",1601.664139,11,"28",64,FALSE,0,1601.664139,10.55,11.45,NA,0.5,1,NA
"336","#E7298A",994.925629752,12,"28",70,FALSE,0,994.925629752,11.55,12.45,NA,0.5,1,NA
"337","#66A61E",262.86840076,1,"29",5,FALSE,0,262.86840076,0.55,1.45,NA,0.5,1,NA
"338","#66A61E",1593.55883348,2,"29",11,FALSE,0,1593.55883348,1.55,2.45,NA,0.5,1,NA
"339","#66A61E",3209.29624584,3,"29",17,FALSE,0,3209.29624584,2.55,3.45,NA,0.5,1,NA
"340","#66A61E",6281.09672968,4,"29",23,FALSE,0,6281.09672968,3.55,4.45,NA,0.5,1,NA
"341","#66A61E",7858.2477274,5,"29",29,FALSE,0,7858.2477274,4.55,5.45,NA,0.5,1,NA
"342","#66A61E",5212.18977032,6,"29",35,FALSE,0,5212.18977032,5.55,6.45,NA,0.5,1,NA
"343","#66A61E",3798.59287856,7,"29",41,FALSE,0,3798.59287856,6.55,7.45,NA,0.5,1,NA
"344","#66A61E",6390.12669008,8,"29",47,FALSE,0,6390.12669008,7.55,8.45,NA,0.5,1,NA
"345","#66A61E",5803.72368972,9,"29",53,FALSE,0,5803.72368972,8.55,9.45,NA,0.5,1,NA
"346","#66A61E",3872.82854988,10,"29",59,FALSE,0,3872.82854988,9.55,10.45,NA,0.5,1,NA
"347","#66A61E",2802.55177904,11,"29",65,FALSE,0,2802.55177904,10.55,11.45,NA,0.5,1,NA
"348","#66A61E",1937.24365452,12,"29",71,FALSE,0,1937.24365452,11.55,12.45,NA,0.5,1,NA
"349","#66A61E",278.35240044,1,"30",5,FALSE,0,278.35240044,0.55,1.45,NA,0.5,1,NA
"350","#66A61E",1649.064004,2,"30",11,FALSE,0,1649.064004,1.55,2.45,NA,0.5,1,NA
"351","#66A61E",3284.4727166,3,"30",17,FALSE,0,3284.4727166,2.55,3.45,NA,0.5,1,NA
"352","#66A61E",6400.49419264,4,"30",23,FALSE,0,6400.49419264,3.55,4.45,NA,0.5,1,NA
"353","#66A61E",7958.37909212,5,"30",29,FALSE,0,7958.37909212,4.55,5.45,NA,0.5,1,NA
"354","#66A61E",5017.96706176,6,"30",35,FALSE,0,5017.96706176,5.55,6.45,NA,0.5,1,NA
"355","#66A61E",3654.49970448,7,"30",41,FALSE,0,3654.49970448,6.55,7.45,NA,0.5,1,NA
"356","#66A61E",6230.27762812,8,"30",47,FALSE,0,6230.27762812,7.55,8.45,NA,0.5,1,NA
"357","#66A61E",5645.14572592,9,"30",53,FALSE,0,5645.14572592,8.55,9.45,NA,0.5,1,NA
"358","#66A61E",3834.71202348,10,"30",59,FALSE,0,3834.71202348,9.55,10.45,NA,0.5,1,NA
"359","#66A61E",2893.93953456,11,"30",65,FALSE,0,2893.93953456,10.55,11.45,NA,0.5,1,NA
"360","#66A61E",1956.78450916,12,"30",71,FALSE,0,1956.78450916,11.55,12.45,NA,0.5,1,NA
"361","#66A61E",531.5795732,1,"31",5,FALSE,0,531.5795732,0.55,1.45,NA,0.5,1,NA
"362","#66A61E",1904.24242036,2,"31",11,FALSE,0,1904.24242036,1.55,2.45,NA,0.5,1,NA
"363","#66A61E",3736.32341412,3,"31",17,FALSE,0,3736.32341412,2.55,3.45,NA,0.5,1,NA
"364","#66A61E",7050.56412468,4,"31",23,FALSE,0,7050.56412468,3.55,4.45,NA,0.5,1,NA
"365","#66A61E",8604.83517512,5,"31",29,FALSE,0,8604.83517512,4.55,5.45,NA,0.5,1,NA
"366","#66A61E",3255.8347244,6,"31",35,FALSE,0,3255.8347244,5.55,6.45,NA,0.5,1,NA
"367","#66A61E",2163.124369,7,"31",41,FALSE,0,2163.124369,6.55,7.45,NA,0.5,1,NA
"368","#66A61E",4585.61041952,8,"31",47,FALSE,0,4585.61041952,7.55,8.45,NA,0.5,1,NA
"369","#66A61E",3962.90682888,9,"31",53,FALSE,0,3962.90682888,8.55,9.45,NA,0.5,1,NA
"370","#66A61E",2929.29990648,10,"31",59,FALSE,0,2929.29990648,9.55,10.45,NA,0.5,1,NA
"371","#66A61E",3709.96208764,11,"31",65,FALSE,0,3709.96208764,10.55,11.45,NA,0.5,1,NA
"372","#66A61E",2122.6470844,12,"31",71,FALSE,0,2122.6470844,11.55,12.45,NA,0.5,1,NA
"373","#66A61E",29.96592,1,"32",5,FALSE,0,29.96592,0.55,1.45,NA,0.5,1,NA
"374","#66A61E",923.41349952,2,"32",11,FALSE,0,923.41349952,1.55,2.45,NA,0.5,1,NA
"375","#66A61E",2289.72184032,3,"32",17,FALSE,0,2289.72184032,2.55,3.45,NA,0.5,1,NA
"376","#66A61E",5191.29171276,4,"32",23,FALSE,0,5191.29171276,3.55,4.45,NA,0.5,1,NA
"377","#66A61E",6927.12067996,5,"32",29,FALSE,0,6927.12067996,4.55,5.45,NA,0.5,1,NA
"378","#66A61E",4997.8217062,6,"32",35,FALSE,0,4997.8217062,5.55,6.45,NA,0.5,1,NA
"379","#66A61E",3493.09058336,7,"32",41,FALSE,0,3493.09058336,6.55,7.45,NA,0.5,1,NA
"380","#66A61E",5737.29223204,8,"32",47,FALSE,0,5737.29223204,7.55,8.45,NA,0.5,1,NA
"381","#66A61E",5010.85733004,9,"32",53,FALSE,0,5010.85733004,8.55,9.45,NA,0.5,1,NA
"382","#66A61E",3089.55480832,10,"32",59,FALSE,0,3089.55480832,9.55,10.45,NA,0.5,1,NA
"383","#66A61E",2202.46874684,11,"32",65,FALSE,0,2202.46874684,10.55,11.45,NA,0.5,1,NA
"384","#66A61E",1629.65595272,12,"32",71,FALSE,0,1629.65595272,11.55,12.45,NA,0.5,1,NA
"385","#66A61E",42.19128,1,"33",5,FALSE,0,42.19128,0.55,1.45,NA,0.5,1,NA
"386","#66A61E",988.47786204,2,"33",11,FALSE,0,988.47786204,1.55,2.45,NA,0.5,1,NA
"387","#66A61E",2333.99823876,3,"33",17,FALSE,0,2333.99823876,2.55,3.45,NA,0.5,1,NA
"388","#66A61E",5280.63207184,4,"33",23,FALSE,0,5280.63207184,3.55,4.45,NA,0.5,1,NA
"389","#66A61E",7028.6642346,5,"33",29,FALSE,0,7028.6642346,4.55,5.45,NA,0.5,1,NA
"390","#66A61E",4884.13889132,6,"33",35,FALSE,0,4884.13889132,5.55,6.45,NA,0.5,1,NA
"391","#66A61E",3371.84417008,7,"33",41,FALSE,0,3371.84417008,6.55,7.45,NA,0.5,1,NA
"392","#66A61E",5535.74373208,8,"33",47,FALSE,0,5535.74373208,7.55,8.45,NA,0.5,1,NA
"393","#66A61E",4879.30070308,9,"33",53,FALSE,0,4879.30070308,8.55,9.45,NA,0.5,1,NA
"394","#66A61E",3041.13014288,10,"33",59,FALSE,0,3041.13014288,9.55,10.45,NA,0.5,1,NA
"395","#66A61E",2245.16563516,11,"33",65,FALSE,0,2245.16563516,10.55,11.45,NA,0.5,1,NA
"396","#66A61E",1648.12876596,12,"33",71,FALSE,0,1648.12876596,11.55,12.45,NA,0.5,1,NA
"397","#66A61E",190.0860866,1,"34",5,FALSE,0,190.0860866,0.55,1.45,NA,0.5,1,NA
"398","#66A61E",1260.7529224,2,"34",11,FALSE,0,1260.7529224,1.55,2.45,NA,0.5,1,NA
"399","#66A61E",2672.61307436,3,"34",17,FALSE,0,2672.61307436,2.55,3.45,NA,0.5,1,NA
"400","#66A61E",5753.43927876,4,"34",23,FALSE,0,5753.43927876,3.55,4.45,NA,0.5,1,NA
"401","#66A61E",7606.27583672,5,"34",29,FALSE,0,7606.27583672,4.55,5.45,NA,0.5,1,NA
"402","#66A61E",3572.61082288,6,"34",35,FALSE,0,3572.61082288,5.55,6.45,NA,0.5,1,NA
"403","#66A61E",2145.18081224,7,"34",41,FALSE,0,2145.18081224,6.55,7.45,NA,0.5,1,NA
"404","#66A61E",4356.8365444,8,"34",47,FALSE,0,4356.8365444,7.55,8.45,NA,0.5,1,NA
"405","#66A61E",3662.12319664,9,"34",53,FALSE,0,3662.12319664,8.55,9.45,NA,0.5,1,NA
"406","#66A61E",2311.39884056,10,"34",59,FALSE,0,2311.39884056,9.55,10.45,NA,0.5,1,NA
"407","#66A61E",2536.08552604,11,"34",65,FALSE,0,2536.08552604,10.55,11.45,NA,0.5,1,NA
"408","#66A61E",1734.22460188,12,"34",71,FALSE,0,1734.22460188,11.55,12.45,NA,0.5,1,NA
"409","#66A61E",0,1,"35",5,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"410","#66A61E",0,2,"35",11,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"411","#66A61E",96.76177768,3,"35",17,FALSE,0,96.76177768,2.55,3.45,NA,0.5,1,NA
"412","#66A61E",1525.9043432,4,"35",23,FALSE,0,1525.9043432,3.55,4.45,NA,0.5,1,NA
"413","#66A61E",3371.71661756,5,"35",29,FALSE,0,3371.71661756,4.55,5.45,NA,0.5,1,NA
"414","#66A61E",3207.65306504,6,"35",35,FALSE,0,3207.65306504,5.55,6.45,NA,0.5,1,NA
"415","#66A61E",1667.96865012,7,"35",41,FALSE,0,1667.96865012,6.55,7.45,NA,0.5,1,NA
"416","#66A61E",3619.41983416,8,"35",47,FALSE,0,3619.41983416,7.55,8.45,NA,0.5,1,NA
"417","#66A61E",2743.66303836,9,"35",53,FALSE,0,2743.66303836,8.55,9.45,NA,0.5,1,NA
"418","#66A61E",696.14494004,10,"35",59,FALSE,0,696.14494004,9.55,10.45,NA,0.5,1,NA
"419","#66A61E",401.2899122,11,"35",65,FALSE,0,401.2899122,10.55,11.45,NA,0.5,1,NA
"420","#66A61E",589.9628336,12,"35",71,FALSE,0,589.9628336,11.55,12.45,NA,0.5,1,NA
"421","#E6AB02",1420.26904548,1,"36",6,FALSE,0,1420.26904548,0.55,1.45,NA,0.5,1,NA
"422","#E6AB02",2225.4297016,2,"36",12,FALSE,0,2225.4297016,1.55,2.45,NA,0.5,1,NA
"423","#E6AB02",3833.556262644,3,"36",18,FALSE,0,3833.556262644,2.55,3.45,NA,0.5,1,NA
"424","#E6AB02",6974.25086112,4,"36",24,FALSE,0,6974.25086112,3.55,4.45,NA,0.5,1,NA
"425","#E6AB02",8422.11113668,5,"36",30,FALSE,0,8422.11113668,4.55,5.45,NA,0.5,1,NA
"426","#E6AB02",7640.78676544,6,"36",36,FALSE,0,7640.78676544,5.55,6.45,NA,0.5,1,NA
"427","#E6AB02",5989.59455516,7,"36",42,FALSE,0,5989.59455516,6.55,7.45,NA,0.5,1,NA
"428","#E6AB02",7714.7584632,8,"36",48,FALSE,0,7714.7584632,7.55,8.45,NA,0.5,1,NA
"429","#E6AB02",7125.638932972,9,"36",54,FALSE,0,7125.638932972,8.55,9.45,NA,0.5,1,NA
"430","#E6AB02",6180.96375444,10,"36",60,FALSE,0,6180.96375444,9.55,10.45,NA,0.5,1,NA
"431","#E6AB02",3913.45808764,11,"36",66,FALSE,0,3913.45808764,10.55,11.45,NA,0.5,1,NA
"432","#E6AB02",2303.904091,12,"36",72,FALSE,0,2303.904091,11.55,12.45,NA,0.5,1,NA
"433","#E6AB02",1579.98353308,1,"37",6,FALSE,0,1579.98353308,0.55,1.45,NA,0.5,1,NA
"434","#E6AB02",2568.81156416,2,"37",12,FALSE,0,2568.81156416,1.55,2.45,NA,0.5,1,NA
"435","#E6AB02",4273.5066084216,3,"37",18,FALSE,0,4273.5066084216,2.55,3.45,NA,0.5,1,NA
"436","#E6AB02",7472.71640356,4,"37",24,FALSE,0,7472.71640356,3.55,4.45,NA,0.5,1,NA
"437","#E6AB02",8934.8336915044,5,"37",30,FALSE,0,8934.8336915044,4.55,5.45,NA,0.5,1,NA
"438","#E6AB02",6834.09830048,6,"37",36,FALSE,0,6834.09830048,5.55,6.45,NA,0.5,1,NA
"439","#E6AB02",4503.99987628,7,"37",42,FALSE,0,4503.99987628,6.55,7.45,NA,0.5,1,NA
"440","#E6AB02",6183.93989586,8,"37",48,FALSE,0,6183.93989586,7.55,8.45,NA,0.5,1,NA
"441","#E6AB02",6126.4618016,9,"37",54,FALSE,0,6126.4618016,8.55,9.45,NA,0.5,1,NA
"442","#E6AB02",5663.09362,10,"37",60,FALSE,0,5663.09362,9.55,10.45,NA,0.5,1,NA
"443","#E6AB02",4681.34244028,11,"37",66,FALSE,0,4681.34244028,10.55,11.45,NA,0.5,1,NA
"444","#E6AB02",2667.68566752,12,"37",72,FALSE,0,2667.68566752,11.55,12.45,NA,0.5,1,NA
"445","#E6AB02",1738.335168,1,"38",6,FALSE,0,1738.335168,0.55,1.45,NA,0.5,1,NA
"446","#E6AB02",2853.8373694544,2,"38",12,FALSE,0,2853.8373694544,1.55,2.45,NA,0.5,1,NA
"447","#E6AB02",5059.12058628,3,"38",18,FALSE,0,5059.12058628,2.55,3.45,NA,0.5,1,NA
"448","#E6AB02",7939.130046416,4,"38",24,FALSE,0,7939.130046416,3.55,4.45,NA,0.5,1,NA
"449","#E6AB02",9765.82427772,5,"38",30,FALSE,0,9765.82427772,4.55,5.45,NA,0.5,1,NA
"450","#E6AB02",5243.8550284,6,"38",36,FALSE,0,5243.8550284,5.55,6.45,NA,0.5,1,NA
"451","#E6AB02",2841.81892596,7,"38",42,FALSE,0,2841.81892596,6.55,7.45,NA,0.5,1,NA
"452","#E6AB02",4356.29398072,8,"38",48,FALSE,0,4356.29398072,7.55,8.45,NA,0.5,1,NA
"453","#E6AB02",4384.43261996,9,"38",54,FALSE,0,4384.43261996,8.55,9.45,NA,0.5,1,NA
"454","#E6AB02",4332.6799954,10,"38",60,FALSE,0,4332.6799954,9.55,10.45,NA,0.5,1,NA
"455","#E6AB02",5238.394036984,11,"38",66,FALSE,0,5238.394036984,10.55,11.45,NA,0.5,1,NA
"456","#E6AB02",2960.41937016,12,"38",72,FALSE,0,2960.41937016,11.55,12.45,NA,0.5,1,NA
"457","#E6AB02",1272.50191912,1,"39",6,FALSE,0,1272.50191912,0.55,1.45,NA,0.5,1,NA
"458","#E6AB02",2034.18082432,2,"39",12,FALSE,0,2034.18082432,1.55,2.45,NA,0.5,1,NA
"459","#E6AB02",3443.9956783,3,"39",18,FALSE,0,3443.9956783,2.55,3.45,NA,0.5,1,NA
"460","#E6AB02",6463.74591132,4,"39",24,FALSE,0,6463.74591132,3.55,4.45,NA,0.5,1,NA
"461","#E6AB02",7933.09425244,5,"39",30,FALSE,0,7933.09425244,4.55,5.45,NA,0.5,1,NA
"462","#E6AB02",7314.961194528,6,"39",36,FALSE,0,7314.961194528,5.55,6.45,NA,0.5,1,NA
"463","#E6AB02",5622.007736264,7,"39",42,FALSE,0,5622.007736264,6.55,7.45,NA,0.5,1,NA
"464","#E6AB02",7133.995572248,8,"39",48,FALSE,0,7133.995572248,7.55,8.45,NA,0.5,1,NA
"465","#E6AB02",6675.95786484,9,"39",54,FALSE,0,6675.95786484,8.55,9.45,NA,0.5,1,NA
"466","#E6AB02",5717.45919176,10,"39",60,FALSE,0,5717.45919176,9.55,10.45,NA,0.5,1,NA
"467","#E6AB02",3501.785979312,11,"39",66,FALSE,0,3501.785979312,10.55,11.45,NA,0.5,1,NA
"468","#E6AB02",1960.565553736,12,"39",72,FALSE,0,1960.565553736,11.55,12.45,NA,0.5,1,NA
"469","#E6AB02",1376.31597748,1,"40",6,FALSE,0,1376.31597748,0.55,1.45,NA,0.5,1,NA
"470","#E6AB02",2269.67454568,2,"40",12,FALSE,0,2269.67454568,1.55,2.45,NA,0.5,1,NA
"471","#E6AB02",3669.75527016,3,"40",18,FALSE,0,3669.75527016,2.55,3.45,NA,0.5,1,NA
"472","#E6AB02",6758.08068132,4,"40",24,FALSE,0,6758.08068132,3.55,4.45,NA,0.5,1,NA
"473","#E6AB02",8297.13042976,5,"40",30,FALSE,0,8297.13042976,4.55,5.45,NA,0.5,1,NA
"474","#E6AB02",6685.26967668,6,"40",36,FALSE,0,6685.26967668,5.55,6.45,NA,0.5,1,NA
"475","#E6AB02",4739.43030112,7,"40",42,FALSE,0,4739.43030112,6.55,7.45,NA,0.5,1,NA
"476","#E6AB02",5987.885746456,8,"40",48,FALSE,0,5987.885746456,7.55,8.45,NA,0.5,1,NA
"477","#E6AB02",5798.602138756,9,"40",54,FALSE,0,5798.602138756,8.55,9.45,NA,0.5,1,NA
"478","#E6AB02",5225.73311876,10,"40",60,FALSE,0,5225.73311876,9.55,10.45,NA,0.5,1,NA
"479","#E6AB02",4096.814401896,11,"40",66,FALSE,0,4096.814401896,10.55,11.45,NA,0.5,1,NA
"480","#E6AB02",2220.695553092,12,"40",72,FALSE,0,2220.695553092,11.55,12.45,NA,0.5,1,NA
"481","#E6AB02",1472.85739984,1,"41",6,FALSE,0,1472.85739984,0.55,1.45,NA,0.5,1,NA
"482","#E6AB02",2408.91244344,2,"41",12,FALSE,0,2408.91244344,1.55,2.45,NA,0.5,1,NA
"483","#E6AB02",4131.74463864,3,"41",18,FALSE,0,4131.74463864,2.55,3.45,NA,0.5,1,NA
"484","#E6AB02",7059.597955172,4,"41",24,FALSE,0,7059.597955172,3.55,4.45,NA,0.5,1,NA
"485","#E6AB02",8837.423461,5,"41",30,FALSE,0,8837.423461,4.55,5.45,NA,0.5,1,NA
"486","#E6AB02",5577.113212292,6,"41",36,FALSE,0,5577.113212292,5.55,6.45,NA,0.5,1,NA
"487","#E6AB02",3477.095076232,7,"41",42,FALSE,0,3477.095076232,6.55,7.45,NA,0.5,1,NA
