"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"99","#D95F02",1748.00670444,3,"9",14,FALSE,0,1748.00670444,2.55,3.45,NA,0.5,1,NA
"100","#D95F02",3920.10265432,4,"9",20,FALSE,0,3920.10265432,3.55,4.45,NA,0.5,1,NA
"101","#D95F02",5000.48382052,5,"9",26,FALSE,0,5000.48382052,4.55,5.45,NA,0.5,1,NA
"102","#D95F02",3126.43044496,6,"9",32,FALSE,0,3126.43044496,5.55,6.45,NA,0.5,1,NA
"103","#D95F02",2433.23865364,7,"9",38,FALSE,0,2433.23865364,6.55,7.45,NA,0.5,1,NA
"104","#D95F02",3654.76409384,8,"9",44,FALSE,0,3654.76409384,7.55,8.45,NA,0.5,1,NA
"105","#D95F02",3426.93667264,9,"9",50,FALSE,0,3426.93667264,8.55,9.45,NA,0.5,1,NA
"106","#D95F02",1967.4084264,10,"9",56,FALSE,0,1967.4084264,9.55,10.45,NA,0.5,1,NA
"107","#D95F02",1555.21288928,11,"9",62,FALSE,0,1555.21288928,10.55,11.45,NA,0.5,1,NA
"108","#D95F02",1110.42319916,12,"9",68,FALSE,0,1110.42319916,11.55,12.45,NA,0.5,1,NA
"109","#D95F02",315.74055376,1,"10",2,FALSE,0,315.74055376,0.55,1.45,NA,0.5,1,NA
"110","#D95F02",1070.09543208,2,"10",8,FALSE,0,1070.09543208,1.55,2.45,NA,0.5,1,NA
"111","#D95F02",2175.01096188,3,"10",14,FALSE,0,2175.01096188,2.55,3.45,NA,0.5,1,NA
"112","#D95F02",4460.25311956,4,"10",20,FALSE,0,4460.25311956,3.55,4.45,NA,0.5,1,NA
"113","#D95F02",5711.40121284,5,"10",26,FALSE,0,5711.40121284,4.55,5.45,NA,0.5,1,NA
"114","#D95F02",2214.7348986,6,"10",32,FALSE,0,2214.7348986,5.55,6.45,NA,0.5,1,NA
"115","#D95F02",1309.5569288,7,"10",38,FALSE,0,1309.5569288,6.55,7.45,NA,0.5,1,NA
"116","#D95F02",2608.84882996,8,"10",44,FALSE,0,2608.84882996,7.55,8.45,NA,0.5,1,NA
"117","#D95F02",2463.20289036,9,"10",50,FALSE,0,2463.20289036,8.55,9.45,NA,0.5,1,NA
"118","#D95F02",1895.18679528,10,"10",56,FALSE,0,1895.18679528,9.55,10.45,NA,0.5,1,NA
"119","#D95F02",2101.88835524,11,"10",62,FALSE,0,2101.88835524,10.55,11.45,NA,0.5,1,NA
"120","#D95F02",1219.63104456,12,"10",68,FALSE,0,1219.63104456,11.55,12.45,NA,0.5,1,NA
"121","#D95F02",0,1,"11",2,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"122","#D95F02",222.61810584,2,"11",8,FALSE,0,222.61810584,1.55,2.45,NA,0.5,1,NA
"123","#D95F02",1134.18566308,3,"11",14,FALSE,0,1134.18566308,2.55,3.45,NA,0.5,1,NA
"124","#D95F02",3081.25807452,4,"11",20,FALSE,0,3081.25807452,3.55,4.45,NA,0.5,1,NA
"125","#D95F02",4308.3656118,5,"11",26,FALSE,0,4308.3656118,4.55,5.45,NA,0.5,1,NA
"126","#D95F02",3810.41767876,6,"11",32,FALSE,0,3810.41767876,5.55,6.45,NA,0.5,1,NA
"127","#D95F02",2818.769107,7,"11",38,FALSE,0,2818.769107,6.55,7.45,NA,0.5,1,NA
