"","Year","Month","Pothole","variable","value"
"61735",2013,7,"Walnut","Drain2RetiredNT",0
"61736",2013,8,"Walnut","Drain2RetiredNT",0
"61737",2013,9,"Walnut","Drain2RetiredNT",0
"61738",2013,10,"Walnut","Drain2RetiredNT",0
"61739",2013,11,"Walnut","Drain2RetiredNT",0
"61740",2013,12,"Walnut","Drain2RetiredNT",0
"61741",2014,1,"Walnut","Drain2RetiredNT",0
"61742",2014,2,"Walnut","Drain2RetiredNT",0
"61743",2014,3,"Walnut","Drain2RetiredNT",0
"61744",2014,4,"Walnut","Drain2RetiredNT",860.6
"61745",2014,5,"Walnut","Drain2RetiredNT",16.67
"61746",2014,6,"Walnut","Drain2RetiredNT",399.54
"61747",2014,7,"Walnut","Drain2RetiredNT",70.88
"61748",2014,8,"Walnut","Drain2RetiredNT",902.62
"61749",2014,9,"Walnut","Drain2RetiredNT",1670.55
"61750",2014,10,"Walnut","Drain2RetiredNT",1561.35
"61751",2014,11,"Walnut","Drain2RetiredNT",0
"61752",2014,12,"Walnut","Drain2RetiredNT",0
"61753",2015,1,"Walnut","Drain2RetiredNT",0
"61754",2015,2,"Walnut","Drain2RetiredNT",0
"61755",2015,3,"Walnut","Drain2RetiredNT",42.28
"61756",2015,4,"Walnut","Drain2RetiredNT",567.42
"61757",2015,5,"Walnut","Drain2RetiredNT",0
"61758",2015,6,"Walnut","Drain2RetiredNT",858.62
"61759",2015,7,"Walnut","Drain2RetiredNT",1378.6
"61760",2015,8,"Walnut","Drain2RetiredNT",5005.16
"61761",2015,9,"Walnut","Drain2RetiredNT",364.78
"61762",2015,10,"Walnut","Drain2RetiredNT",0
"61763",2015,11,"Walnut","Drain2RetiredNT",0
"61764",2015,12,"Walnut","Drain2RetiredNT",5364.97
"61765",2016,1,"Walnut","Drain2RetiredNT",0
"61766",2016,2,"Walnut","Drain2RetiredNT",476.66
"61767",2016,3,"Walnut","Drain2RetiredNT",385.03
"61768",2016,4,"Walnut","Drain2RetiredNT",42.85
"61769",2016,5,"Walnut","Drain2RetiredNT",1058.04
"61770",2016,6,"Walnut","Drain2RetiredNT",0
"61771",2016,7,"Walnut","Drain2RetiredNT",238.71
"61772",2016,8,"Walnut","Drain2RetiredNT",3977.79
"61773",2016,9,"Walnut","Drain2RetiredNT",4393.74
"61774",2016,10,"Walnut","Drain2RetiredNT",0
"61775",2016,11,"Walnut","Drain2RetiredNT",500.63
"61776",2016,12,"Walnut","Drain2RetiredNT",284.15
"61777",2017,1,"Walnut","Drain2RetiredNT",0
"61778",2017,2,"Walnut","Drain2RetiredNT",101.69
"61779",2017,3,"Walnut","Drain2RetiredNT",1323.24
"61780",2017,4,"Walnut","Drain2RetiredNT",150.75
"61781",2017,5,"Walnut","Drain2RetiredNT",2110.86
"61782",2017,6,"Walnut","Drain2RetiredNT",0
"61783",2017,7,"Walnut","Drain2RetiredNT",0
"61784",2017,8,"Walnut","Drain2RetiredNT",0
"61785",2017,9,"Walnut","Drain2RetiredNT",0
"61786",2017,10,"Walnut","Drain2RetiredNT",718.35
"61787",2017,11,"Walnut","Drain2RetiredNT",0
"61788",2017,12,"Walnut","Drain2RetiredNT",0
"61789",2018,1,"Walnut","Drain2RetiredNT",66.38
"61790",2018,2,"Walnut","Drain2RetiredNT",0
"61791",2018,3,"Walnut","Drain2RetiredNT",25.95
"61792",2018,4,"Walnut","Drain2RetiredNT",0
"61793",2018,5,"Walnut","Drain2RetiredNT",1914.95
"61794",2018,6,"Walnut","Drain2RetiredNT",1665.27
"61795",2018,7,"Walnut","Drain2RetiredNT",2251.78
"61796",2018,8,"Walnut","Drain2RetiredNT",18.04
"61797",2018,9,"Walnut","Drain2RetiredNT",740.71
"61798",2018,10,"Walnut","Drain2RetiredNT",0
"61799",2018,11,"Walnut","Drain2RetiredNT",759.43
"61800",2018,12,"Walnut","Drain2RetiredNT",639.94
"61801",1994,1,"Lettuce","Drain2RetiredNT",0
"61802",1994,2,"Lettuce","Drain2RetiredNT",308.88
"61803",1994,3,"Lettuce","Drain2RetiredNT",227.16
"61804",1994,4,"Lettuce","Drain2RetiredNT",0
"61805",1994,5,"Lettuce","Drain2RetiredNT",0
"61806",1994,6,"Lettuce","Drain2RetiredNT",889.85
"61807",1994,7,"Lettuce","Drain2RetiredNT",0
"61808",1994,8,"Lettuce","Drain2RetiredNT",0
"61809",1994,9,"Lettuce","Drain2RetiredNT",0
"61810",1994,10,"Lettuce","Drain2RetiredNT",0
"61811",1994,11,"Lettuce","Drain2RetiredNT",277.82
"61812",1994,12,"Lettuce","Drain2RetiredNT",0
"61813",1995,1,"Lettuce","Drain2RetiredNT",0
"61814",1995,2,"Lettuce","Drain2RetiredNT",825.81
"61815",1995,3,"Lettuce","Drain2RetiredNT",1334.05
"61816",1995,4,"Lettuce","Drain2RetiredNT",748.92
"61817",1995,5,"Lettuce","Drain2RetiredNT",1036.01
"61818",1995,6,"Lettuce","Drain2RetiredNT",0
"61819",1995,7,"Lettuce","Drain2RetiredNT",0
"61820",1995,8,"Lettuce","Drain2RetiredNT",0
"61821",1995,9,"Lettuce","Drain2RetiredNT",0
"61822",1995,10,"Lettuce","Drain2RetiredNT",0
"61823",1995,11,"Lettuce","Drain2RetiredNT",183.02
"61824",1995,12,"Lettuce","Drain2RetiredNT",0
"61825",1996,1,"Lettuce","Drain2RetiredNT",0
"61826",1996,2,"Lettuce","Drain2RetiredNT",0
"61827",1996,3,"Lettuce","Drain2RetiredNT",0
"61828",1996,4,"Lettuce","Drain2RetiredNT",0
"61829",1996,5,"Lettuce","Drain2RetiredNT",764.09
"61830",1996,6,"Lettuce","Drain2RetiredNT",0
"61831",1996,7,"Lettuce","Drain2RetiredNT",939.69
"61832",1996,8,"Lettuce","Drain2RetiredNT",0
"61833",1996,9,"Lettuce","Drain2RetiredNT",564.53
"61834",1996,10,"Lettuce","Drain2RetiredNT",1934.32
"61835",1996,11,"Lettuce","Drain2RetiredNT",169.54
"61836",1996,12,"Lettuce","Drain2RetiredNT",11.67
"61837",1997,1,"Lettuce","Drain2RetiredNT",395.84
"61838",1997,2,"Lettuce","Drain2RetiredNT",439.28
"61839",1997,3,"Lettuce","Drain2RetiredNT",0
"61840",1997,4,"Lettuce","Drain2RetiredNT",931.69
"61841",1997,5,"Lettuce","Drain2RetiredNT",945.62
"61842",1997,6,"Lettuce","Drain2RetiredNT",322.96
"61843",1997,7,"Lettuce","Drain2RetiredNT",0
"61844",1997,8,"Lettuce","Drain2RetiredNT",0
"61845",1997,9,"Lettuce","Drain2RetiredNT",0
"61846",1997,10,"Lettuce","Drain2RetiredNT",1865.6
"61847",1997,11,"Lettuce","Drain2RetiredNT",239.21
"61848",1997,12,"Lettuce","Drain2RetiredNT",0
"61849",1998,1,"Lettuce","Drain2RetiredNT",0
"61850",1998,2,"Lettuce","Drain2RetiredNT",444.47
"61851",1998,3,"Lettuce","Drain2RetiredNT",0
"61852",1998,4,"Lettuce","Drain2RetiredNT",4619.59
"61853",1998,5,"Lettuce","Drain2RetiredNT",3.99
"61854",1998,6,"Lettuce","Drain2RetiredNT",1228
"61855",1998,7,"Lettuce","Drain2RetiredNT",0
"61856",1998,8,"Lettuce","Drain2RetiredNT",386.53
"61857",1998,9,"Lettuce","Drain2RetiredNT",0
"61858",1998,10,"Lettuce","Drain2RetiredNT",0
"61859",1998,11,"Lettuce","Drain2RetiredNT",0
"61860",1998,12,"Lettuce","Drain2RetiredNT",0
"61861",1999,1,"Lettuce","Drain2RetiredNT",0
"61862",1999,2,"Lettuce","Drain2RetiredNT",0
"61863",1999,3,"Lettuce","Drain2RetiredNT",0
"61864",1999,4,"Lettuce","Drain2RetiredNT",2855.17
"61865",1999,5,"Lettuce","Drain2RetiredNT",2885.36
"61866",1999,6,"Lettuce","Drain2RetiredNT",114.95
"61867",1999,7,"Lettuce","Drain2RetiredNT",109.53
"61868",1999,8,"Lettuce","Drain2RetiredNT",1036.18
"61869",1999,9,"Lettuce","Drain2RetiredNT",0
"61870",1999,10,"Lettuce","Drain2RetiredNT",0
"61871",1999,11,"Lettuce","Drain2RetiredNT",260.84
"61872",1999,12,"Lettuce","Drain2RetiredNT",0
"61873",2000,1,"Lettuce","Drain2RetiredNT",0
"61874",2000,2,"Lettuce","Drain2RetiredNT",0
"61875",2000,3,"Lettuce","Drain2RetiredNT",0
"61876",2000,4,"Lettuce","Drain2RetiredNT",0
"61877",2000,5,"Lettuce","Drain2RetiredNT",970.9
"61878",2000,6,"Lettuce","Drain2RetiredNT",0
"61879",2000,7,"Lettuce","Drain2RetiredNT",0
"61880",2000,8,"Lettuce","Drain2RetiredNT",0
"61881",2000,9,"Lettuce","Drain2RetiredNT",0
"61882",2000,10,"Lettuce","Drain2RetiredNT",0
"61883",2000,11,"Lettuce","Drain2RetiredNT",0
"61884",2000,12,"Lettuce","Drain2RetiredNT",0
"61885",2001,1,"Lettuce","Drain2RetiredNT",0
"61886",2001,2,"Lettuce","Drain2RetiredNT",0
"61887",2001,3,"Lettuce","Drain2RetiredNT",86.3
"61888",2001,4,"Lettuce","Drain2RetiredNT",0
"61889",2001,5,"Lettuce","Drain2RetiredNT",29.35
"61890",2001,6,"Lettuce","Drain2RetiredNT",0
"61891",2001,7,"Lettuce","Drain2RetiredNT",0
"61892",2001,8,"Lettuce","Drain2RetiredNT",0
"61893",2001,9,"Lettuce","Drain2RetiredNT",2297.2
"61894",2001,10,"Lettuce","Drain2RetiredNT",339.06
"61895",2001,11,"Lettuce","Drain2RetiredNT",0
"61896",2001,12,"Lettuce","Drain2RetiredNT",0
"61897",2002,1,"Lettuce","Drain2RetiredNT",0
"61898",2002,2,"Lettuce","Drain2RetiredNT",0
"61899",2002,3,"Lettuce","Drain2RetiredNT",0
"61900",2002,4,"Lettuce","Drain2RetiredNT",0
"61901",2002,5,"Lettuce","Drain2RetiredNT",449.81
"61902",2002,6,"Lettuce","Drain2RetiredNT",0
"61903",2002,7,"Lettuce","Drain2RetiredNT",0
"61904",2002,8,"Lettuce","Drain2RetiredNT",0
"61905",2002,9,"Lettuce","Drain2RetiredNT",0
"61906",2002,10,"Lettuce","Drain2RetiredNT",0
"61907",2002,11,"Lettuce","Drain2RetiredNT",0
"61908",2002,12,"Lettuce","Drain2RetiredNT",0
"61909",2003,1,"Lettuce","Drain2RetiredNT",0
"61910",2003,2,"Lettuce","Drain2RetiredNT",0
"61911",2003,3,"Lettuce","Drain2RetiredNT",0
"61912",2003,4,"Lettuce","Drain2RetiredNT",293.69
"61913",2003,5,"Lettuce","Drain2RetiredNT",806.29
"61914",2003,6,"Lettuce","Drain2RetiredNT",0
"61915",2003,7,"Lettuce","Drain2RetiredNT",443.33
"61916",2003,8,"Lettuce","Drain2RetiredNT",0
"61917",2003,9,"Lettuce","Drain2RetiredNT",0
"61918",2003,10,"Lettuce","Drain2RetiredNT",0
"61919",2003,11,"Lettuce","Drain2RetiredNT",3931.86
"61920",2003,12,"Lettuce","Drain2RetiredNT",0
"61921",2004,1,"Lettuce","Drain2RetiredNT",0
"61922",2004,2,"Lettuce","Drain2RetiredNT",0
"61923",2004,3,"Lettuce","Drain2RetiredNT",480.97
"61924",2004,4,"Lettuce","Drain2RetiredNT",0
"61925",2004,5,"Lettuce","Drain2RetiredNT",4606.78
"61926",2004,6,"Lettuce","Drain2RetiredNT",0
"61927",2004,7,"Lettuce","Drain2RetiredNT",0
"61928",2004,8,"Lettuce","Drain2RetiredNT",0
"61929",2004,9,"Lettuce","Drain2RetiredNT",0
"61930",2004,10,"Lettuce","Drain2RetiredNT",0
"61931",2004,11,"Lettuce","Drain2RetiredNT",232.31
"61932",2004,12,"Lettuce","Drain2RetiredNT",0
"61933",2005,1,"Lettuce","Drain2RetiredNT",0
"61934",2005,2,"Lettuce","Drain2RetiredNT",0
"61935",2005,3,"Lettuce","Drain2RetiredNT",0
"61936",2005,4,"Lettuce","Drain2RetiredNT",475.51
"61937",2005,5,"Lettuce","Drain2RetiredNT",1231.46
"61938",2005,6,"Lettuce","Drain2RetiredNT",0
"61939",2005,7,"Lettuce","Drain2RetiredNT",0
"61940",2005,8,"Lettuce","Drain2RetiredNT",1001.91
"61941",2005,9,"Lettuce","Drain2RetiredNT",0
"61942",2005,10,"Lettuce","Drain2RetiredNT",0
"61943",2005,11,"Lettuce","Drain2RetiredNT",0
"61944",2005,12,"Lettuce","Drain2RetiredNT",0
"61945",2006,1,"Lettuce","Drain2RetiredNT",0
"61946",2006,2,"Lettuce","Drain2RetiredNT",0
"61947",2006,3,"Lettuce","Drain2RetiredNT",55.32
"61948",2006,4,"Lettuce","Drain2RetiredNT",0
"61949",2006,5,"Lettuce","Drain2RetiredNT",0
"61950",2006,6,"Lettuce","Drain2RetiredNT",0
"61951",2006,7,"Lettuce","Drain2RetiredNT",0
"61952",2006,8,"Lettuce","Drain2RetiredNT",0
"61953",2006,9,"Lettuce","Drain2RetiredNT",2123.27
"61954",2006,10,"Lettuce","Drain2RetiredNT",0
"61955",2006,11,"Lettuce","Drain2RetiredNT",250.79
"61956",2006,12,"Lettuce","Drain2RetiredNT",205.26
"61957",2007,1,"Lettuce","Drain2RetiredNT",0
"61958",2007,2,"Lettuce","Drain2RetiredNT",0
"61959",2007,3,"Lettuce","Drain2RetiredNT",988.3
"61960",2007,4,"Lettuce","Drain2RetiredNT",5671.55
"61961",2007,5,"Lettuce","Drain2RetiredNT",2845.55
"61962",2007,6,"Lettuce","Drain2RetiredNT",0
"61963",2007,7,"Lettuce","Drain2RetiredNT",0
"61964",2007,8,"Lettuce","Drain2RetiredNT",0
"61965",2007,9,"Lettuce","Drain2RetiredNT",0
"61966",2007,10,"Lettuce","Drain2RetiredNT",2150.34
"61967",2007,11,"Lettuce","Drain2RetiredNT",0
"61968",2007,12,"Lettuce","Drain2RetiredNT",0
"61969",2008,1,"Lettuce","Drain2RetiredNT",451.48
"61970",2008,2,"Lettuce","Drain2RetiredNT",0
"61971",2008,3,"Lettuce","Drain2RetiredNT",1086.35
"61972",2008,4,"Lettuce","Drain2RetiredNT",868.05
"61973",2008,5,"Lettuce","Drain2RetiredNT",6884.87
"61974",2008,6,"Lettuce","Drain2RetiredNT",5700.21
"61975",2008,7,"Lettuce","Drain2RetiredNT",1196.26
"61976",2008,8,"Lettuce","Drain2RetiredNT",0
"61977",2008,9,"Lettuce","Drain2RetiredNT",0
"61978",2008,10,"Lettuce","Drain2RetiredNT",0
"61979",2008,11,"Lettuce","Drain2RetiredNT",992.92
"61980",2008,12,"Lettuce","Drain2RetiredNT",560.33
"61981",2009,1,"Lettuce","Drain2RetiredNT",0
"61982",2009,2,"Lettuce","Drain2RetiredNT",106.18
"61983",2009,3,"Lettuce","Drain2RetiredNT",1321.77
"61984",2009,4,"Lettuce","Drain2RetiredNT",5139.22
"61985",2009,5,"Lettuce","Drain2RetiredNT",6063.44
"61986",2009,6,"Lettuce","Drain2RetiredNT",1793.46
"61987",2009,7,"Lettuce","Drain2RetiredNT",0
"61988",2009,8,"Lettuce","Drain2RetiredNT",0
"61989",2009,9,"Lettuce","Drain2RetiredNT",0
"61990",2009,10,"Lettuce","Drain2RetiredNT",4072.47
"61991",2009,11,"Lettuce","Drain2RetiredNT",1047.99
"61992",2009,12,"Lettuce","Drain2RetiredNT",0
"61993",2010,1,"Lettuce","Drain2RetiredNT",0
"61994",2010,2,"Lettuce","Drain2RetiredNT",0
"61995",2010,3,"Lettuce","Drain2RetiredNT",3818.13
"61996",2010,4,"Lettuce","Drain2RetiredNT",850.88
"61997",2010,5,"Lettuce","Drain2RetiredNT",1664.68
"61998",2010,6,"Lettuce","Drain2RetiredNT",3251.57
"61999",2010,7,"Lettuce","Drain2RetiredNT",749.79
"62000",2010,8,"Lettuce","Drain2RetiredNT",13860.38
"62001",2010,9,"Lettuce","Drain2RetiredNT",4918.26
"62002",2010,10,"Lettuce","Drain2RetiredNT",0
"62003",2010,11,"Lettuce","Drain2RetiredNT",3477.68
"62004",2010,12,"Lettuce","Drain2RetiredNT",0
"62005",2011,1,"Lettuce","Drain2RetiredNT",0
"62006",2011,2,"Lettuce","Drain2RetiredNT",558.64
"62007",2011,3,"Lettuce","Drain2RetiredNT",0
"62008",2011,4,"Lettuce","Drain2RetiredNT",1691.42
"62009",2011,5,"Lettuce","Drain2RetiredNT",1941.83
"62010",2011,6,"Lettuce","Drain2RetiredNT",1778.05
"62011",2011,7,"Lettuce","Drain2RetiredNT",0
"62012",2011,8,"Lettuce","Drain2RetiredNT",0
"62013",2011,9,"Lettuce","Drain2RetiredNT",0
"62014",2011,10,"Lettuce","Drain2RetiredNT",32.39
"62015",2011,11,"Lettuce","Drain2RetiredNT",1509.98
"62016",2011,12,"Lettuce","Drain2RetiredNT",0
"62017",2012,1,"Lettuce","Drain2RetiredNT",0
"62018",2012,2,"Lettuce","Drain2RetiredNT",0
"62019",2012,3,"Lettuce","Drain2RetiredNT",0
"62020",2012,4,"Lettuce","Drain2RetiredNT",2072.04
"62021",2012,5,"Lettuce","Drain2RetiredNT",0
"62022",2012,6,"Lettuce","Drain2RetiredNT",0
"62023",2012,7,"Lettuce","Drain2RetiredNT",0
"62024",2012,8,"Lettuce","Drain2RetiredNT",0
"62025",2012,9,"Lettuce","Drain2RetiredNT",0
"62026",2012,10,"Lettuce","Drain2RetiredNT",0
"62027",2012,11,"Lettuce","Drain2RetiredNT",0
"62028",2012,12,"Lettuce","Drain2RetiredNT",0
"62029",2013,1,"Lettuce","Drain2RetiredNT",0
"62030",2013,2,"Lettuce","Drain2RetiredNT",0
"62031",2013,3,"Lettuce","Drain2RetiredNT",0
"62032",2013,4,"Lettuce","Drain2RetiredNT",2991.81
"62033",2013,5,"Lettuce","Drain2RetiredNT",1126.09
"62034",2013,6,"Lettuce","Drain2RetiredNT",30.45
"62035",2013,7,"Lettuce","Drain2RetiredNT",0
"62036",2013,8,"Lettuce","Drain2RetiredNT",0
"62037",2013,9,"Lettuce","Drain2RetiredNT",0
"62038",2013,10,"Lettuce","Drain2RetiredNT",0
"62039",2013,11,"Lettuce","Drain2RetiredNT",0
"62040",2013,12,"Lettuce","Drain2RetiredNT",0
"62041",2014,1,"Lettuce","Drain2RetiredNT",0
"62042",2014,2,"Lettuce","Drain2RetiredNT",0
"62043",2014,3,"Lettuce","Drain2RetiredNT",0
"62044",2014,4,"Lettuce","Drain2RetiredNT",1978.57
"62045",2014,5,"Lettuce","Drain2RetiredNT",516.46
"62046",2014,6,"Lettuce","Drain2RetiredNT",798.55
"62047",2014,7,"Lettuce","Drain2RetiredNT",312.3
"62048",2014,8,"Lettuce","Drain2RetiredNT",1551.93
"62049",2014,9,"Lettuce","Drain2RetiredNT",2522.08
"62050",2014,10,"Lettuce","Drain2RetiredNT",927.05
"62051",2014,11,"Lettuce","Drain2RetiredNT",0
"62052",2014,12,"Lettuce","Drain2RetiredNT",0
"62053",2015,1,"Lettuce","Drain2RetiredNT",0
"62054",2015,2,"Lettuce","Drain2RetiredNT",0
"62055",2015,3,"Lettuce","Drain2RetiredNT",290.38
"62056",2015,4,"Lettuce","Drain2RetiredNT",1129.23
"62057",2015,5,"Lettuce","Drain2RetiredNT",0
"62058",2015,6,"Lettuce","Drain2RetiredNT",1311.24
"62059",2015,7,"Lettuce","Drain2RetiredNT",2125.74
"62060",2015,8,"Lettuce","Drain2RetiredNT",7151.53
"62061",2015,9,"Lettuce","Drain2RetiredNT",644.63
"62062",2015,10,"Lettuce","Drain2RetiredNT",0
"62063",2015,11,"Lettuce","Drain2RetiredNT",208.07
"62064",2015,12,"Lettuce","Drain2RetiredNT",8046.38
"62065",2016,1,"Lettuce","Drain2RetiredNT",0
"62066",2016,2,"Lettuce","Drain2RetiredNT",867.19
"62067",2016,3,"Lettuce","Drain2RetiredNT",766.56
"62068",2016,4,"Lettuce","Drain2RetiredNT",442.61
"62069",2016,5,"Lettuce","Drain2RetiredNT",1756.55
"62070",2016,6,"Lettuce","Drain2RetiredNT",0
"62071",2016,7,"Lettuce","Drain2RetiredNT",596.62
"62072",2016,8,"Lettuce","Drain2RetiredNT",5782.86
"62073",2016,9,"Lettuce","Drain2RetiredNT",6279.4
"62074",2016,10,"Lettuce","Drain2RetiredNT",424.49
"62075",2016,11,"Lettuce","Drain2RetiredNT",924.75
"62076",2016,12,"Lettuce","Drain2RetiredNT",636.8
"62077",2017,1,"Lettuce","Drain2RetiredNT",218.11
"62078",2017,2,"Lettuce","Drain2RetiredNT",362.79
"62079",2017,3,"Lettuce","Drain2RetiredNT",2110.36
"62080",2017,4,"Lettuce","Drain2RetiredNT",558.96
"62081",2017,5,"Lettuce","Drain2RetiredNT",3219.61
"62082",2017,6,"Lettuce","Drain2RetiredNT",0
"62083",2017,7,"Lettuce","Drain2RetiredNT",0
"62084",2017,8,"Lettuce","Drain2RetiredNT",0
"62085",2017,9,"Lettuce","Drain2RetiredNT",0
"62086",2017,10,"Lettuce","Drain2RetiredNT",1463.2
"62087",2017,11,"Lettuce","Drain2RetiredNT",0
"62088",2017,12,"Lettuce","Drain2RetiredNT",0
"62089",2018,1,"Lettuce","Drain2RetiredNT",327.09
"62090",2018,2,"Lettuce","Drain2RetiredNT",112.97
"62091",2018,3,"Lettuce","Drain2RetiredNT",250.22
"62092",2018,4,"Lettuce","Drain2RetiredNT",0
"62093",2018,5,"Lettuce","Drain2RetiredNT",2890.95
"62094",2018,6,"Lettuce","Drain2RetiredNT",2306.36
"62095",2018,7,"Lettuce","Drain2RetiredNT",3252.35
"62096",2018,8,"Lettuce","Drain2RetiredNT",177.05
"62097",2018,9,"Lettuce","Drain2RetiredNT",1149.87
"62098",2018,10,"Lettuce","Drain2RetiredNT",42.33
"62099",2018,11,"Lettuce","Drain2RetiredNT",1301.95
"62100",2018,12,"Lettuce","Drain2RetiredNT",1143.92
"62101",1994,1,"Cardinal","Drain2RetiredNT",0
"62102",1994,2,"Cardinal","Drain2RetiredNT",102.63
"62103",1994,3,"Cardinal","Drain2RetiredNT",31.07
"62104",1994,4,"Cardinal","Drain2RetiredNT",0
"62105",1994,5,"Cardinal","Drain2RetiredNT",0
"62106",1994,6,"Cardinal","Drain2RetiredNT",1163.75
"62107",1994,7,"Cardinal","Drain2RetiredNT",0
"62108",1994,8,"Cardinal","Drain2RetiredNT",0
"62109",1994,9,"Cardinal","Drain2RetiredNT",0
"62110",1994,10,"Cardinal","Drain2RetiredNT",847.39
"62111",1994,11,"Cardinal","Drain2RetiredNT",0
"62112",1994,12,"Cardinal","Drain2RetiredNT",0
"62113",1995,1,"Cardinal","Drain2RetiredNT",0
"62114",1995,2,"Cardinal","Drain2RetiredNT",550.14
"62115",1995,3,"Cardinal","Drain2RetiredNT",975.52
"62116",1995,4,"Cardinal","Drain2RetiredNT",392.33
"62117",1995,5,"Cardinal","Drain2RetiredNT",555.95
"62118",1995,6,"Cardinal","Drain2RetiredNT",0
"62119",1995,7,"Cardinal","Drain2RetiredNT",0
"62120",1995,8,"Cardinal","Drain2RetiredNT",0
"62121",1995,9,"Cardinal","Drain2RetiredNT",0
"62122",1995,10,"Cardinal","Drain2RetiredNT",0
"62123",1995,11,"Cardinal","Drain2RetiredNT",0
"62124",1995,12,"Cardinal","Drain2RetiredNT",0
"62125",1996,1,"Cardinal","Drain2RetiredNT",0
"62126",1996,2,"Cardinal","Drain2RetiredNT",0
"62127",1996,3,"Cardinal","Drain2RetiredNT",0
"62128",1996,4,"Cardinal","Drain2RetiredNT",0
"62129",1996,5,"Cardinal","Drain2RetiredNT",2.32
"62130",1996,6,"Cardinal","Drain2RetiredNT",0
"62131",1996,7,"Cardinal","Drain2RetiredNT",0
"62132",1996,8,"Cardinal","Drain2RetiredNT",0
"62133",1996,9,"Cardinal","Drain2RetiredNT",0
"62134",1996,10,"Cardinal","Drain2RetiredNT",1255.59
"62135",1996,11,"Cardinal","Drain2RetiredNT",0
"62136",1996,12,"Cardinal","Drain2RetiredNT",0
"62137",1997,1,"Cardinal","Drain2RetiredNT",48.32
"62138",1997,2,"Cardinal","Drain2RetiredNT",130.09
"62139",1997,3,"Cardinal","Drain2RetiredNT",0
"62140",1997,4,"Cardinal","Drain2RetiredNT",459.13
"62141",1997,5,"Cardinal","Drain2RetiredNT",82.8
"62142",1997,6,"Cardinal","Drain2RetiredNT",0
"62143",1997,7,"Cardinal","Drain2RetiredNT",0
"62144",1997,8,"Cardinal","Drain2RetiredNT",0
"62145",1997,9,"Cardinal","Drain2RetiredNT",0
"62146",1997,10,"Cardinal","Drain2RetiredNT",0
"62147",1997,11,"Cardinal","Drain2RetiredNT",0
"62148",1997,12,"Cardinal","Drain2RetiredNT",0
"62149",1998,1,"Cardinal","Drain2RetiredNT",0
"62150",1998,2,"Cardinal","Drain2RetiredNT",0
"62151",1998,3,"Cardinal","Drain2RetiredNT",0
"62152",1998,4,"Cardinal","Drain2RetiredNT",3136.46
"62153",1998,5,"Cardinal","Drain2RetiredNT",0
"62154",1998,6,"Cardinal","Drain2RetiredNT",390.22
"62155",1998,7,"Cardinal","Drain2RetiredNT",0
"62156",1998,8,"Cardinal","Drain2RetiredNT",58.42
"62157",1998,9,"Cardinal","Drain2RetiredNT",0
"62158",1998,10,"Cardinal","Drain2RetiredNT",499.49
"62159",1998,11,"Cardinal","Drain2RetiredNT",0
"62160",1998,12,"Cardinal","Drain2RetiredNT",0
"62161",1999,1,"Cardinal","Drain2RetiredNT",0
"62162",1999,2,"Cardinal","Drain2RetiredNT",0
"62163",1999,3,"Cardinal","Drain2RetiredNT",0
"62164",1999,4,"Cardinal","Drain2RetiredNT",2191.79
"62165",1999,5,"Cardinal","Drain2RetiredNT",2286.29
"62166",1999,6,"Cardinal","Drain2RetiredNT",0
"62167",1999,7,"Cardinal","Drain2RetiredNT",0
"62168",1999,8,"Cardinal","Drain2RetiredNT",878.06
"62169",1999,9,"Cardinal","Drain2RetiredNT",0
"62170",1999,10,"Cardinal","Drain2RetiredNT",0
"62171",1999,11,"Cardinal","Drain2RetiredNT",0
"62172",1999,12,"Cardinal","Drain2RetiredNT",0
"62173",2000,1,"Cardinal","Drain2RetiredNT",0
"62174",2000,2,"Cardinal","Drain2RetiredNT",0
"62175",2000,3,"Cardinal","Drain2RetiredNT",0
"62176",2000,4,"Cardinal","Drain2RetiredNT",0
"62177",2000,5,"Cardinal","Drain2RetiredNT",533.41
"62178",2000,6,"Cardinal","Drain2RetiredNT",0
"62179",2000,7,"Cardinal","Drain2RetiredNT",0
"62180",2000,8,"Cardinal","Drain2RetiredNT",0
"62181",2000,9,"Cardinal","Drain2RetiredNT",0
"62182",2000,10,"Cardinal","Drain2RetiredNT",0
"62183",2000,11,"Cardinal","Drain2RetiredNT",0
"62184",2000,12,"Cardinal","Drain2RetiredNT",0
"62185",2001,1,"Cardinal","Drain2RetiredNT",0
"62186",2001,2,"Cardinal","Drain2RetiredNT",0
"62187",2001,3,"Cardinal","Drain2RetiredNT",0
"62188",2001,4,"Cardinal","Drain2RetiredNT",0
"62189",2001,5,"Cardinal","Drain2RetiredNT",0
"62190",2001,6,"Cardinal","Drain2RetiredNT",0
"62191",2001,7,"Cardinal","Drain2RetiredNT",0
"62192",2001,8,"Cardinal","Drain2RetiredNT",0
"62193",2001,9,"Cardinal","Drain2RetiredNT",1324.4
"62194",2001,10,"Cardinal","Drain2RetiredNT",0
"62195",2001,11,"Cardinal","Drain2RetiredNT",0
"62196",2001,12,"Cardinal","Drain2RetiredNT",0
"62197",2002,1,"Cardinal","Drain2RetiredNT",0
"62198",2002,2,"Cardinal","Drain2RetiredNT",0
"62199",2002,3,"Cardinal","Drain2RetiredNT",0
"62200",2002,4,"Cardinal","Drain2RetiredNT",0
"62201",2002,5,"Cardinal","Drain2RetiredNT",45.39
"62202",2002,6,"Cardinal","Drain2RetiredNT",0
